,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
1719,51,9,0.28796357213368906,0.753955871829607,0.45202747715892905,True,False,304
1720,51,98,0.28796357213368906,0.212037968397488,0.49928047631105005,False,0,304
1721,38,99,0.39855532121551274,0.5614939800532877,0.4999480745,False,0,304
1722,98,22,0.212037968397488,0.712099196059417,0.4995,False,0,304
1723,12,8,0.2774793016377194,0.49114233757327375,0.4954379828700925,False,0,304
1724,60,32,0.7613227572478535,0.8843595638420733,0.49940337152795006,False,0,304
1725,6,2,0.2011892899392248,0.5638812003550872,0.49997286403205005,False,0,304
1726,8,99,0.49114233757327375,0.5614939800532877,0.45,True,False,302
1727,6,70,0.2011892899392248,0.13243031698343088,0.499996355,False,0,302
1728,31,40,0.15214848125151947,0.7343212304864241,0.49504993557961513,False,0,302
1729,74,12,0.4029853564945399,0.2774793016377194,0.49997965897620505,False,0,302
1730,15,27,0.4256666459969388,0.7629507146245111,0.45047917838070706,True,False,300
1731,28,8,0.4925642183840966,0.49114233757327375,0.4987413056319473,False,0,300
1732,2,7,0.5638812003550872,0.027273952269002866,0.4953685818804763,False,0,300
1733,61,34,0.5053649165391164,0.08112603803979401,0.45025674938550014,True,False,298
1734,2,80,0.5638812003550872,0.05423935478056885,0.5533101380797447,True,True,300
1735,99,89,0.5614939800532877,0.2346107623021193,0.45007092851098957,True,False,298
1736,69,15,0.6472246847277785,0.4256666459969388,0.4970262375811685,False,0,298
1737,3,41,0.6418336987949084,0.760024643284658,0.55,True,True,300
1738,59,92,0.5026802002456602,0.3670132407765695,0.4999967195,False,0,300
1739,28,91,0.4925642183840966,0.1959432094326894,0.49992034728652546,False,0,300
1740,27,85,0.7629507146245111,0.8444554153085194,0.550663795,True,True,302
1741,22,34,0.712099196059417,0.08112603803979401,0.45012165603430626,True,False,300
1742,68,43,0.7063300926565279,0.47947134741576547,0.5500000033100245,True,True,302
1743,92,64,0.3670132407765695,0.47595030363924906,0.45006747705000005,True,False,300
1744,52,87,0.9075534299999537,0.32399559422036395,0.55,True,True,302
1745,66,73,0.3765998196786472,0.8547449106915094,0.499963152695,False,0,302
