,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
428,7,28,0.01306887440669658,0.3524944407851426,0.45,True,False,-456
429,8,28,0.05545878585874701,0.3524944407851426,0.45,True,False,-458
430,39,28,0.5767489615566488,0.3524944407851426,0.55,True,True,-456
431,1,5,0.26665350146056593,0.380247665444812,0.45,True,False,-458
432,50,5,0.3115900095998313,0.380247665444812,0.45,True,False,-460
433,79,5,0.24978922769808326,0.380247665444812,0.45,True,False,-462
434,45,5,0.27137112135451447,0.380247665444812,0.55,True,True,-460
435,26,64,0.1915171500802981,0.1686088846057616,0.45,True,False,-462
436,3,64,0.23676160509493202,0.1686088846057616,0.45,True,False,-464
437,18,64,0.3676032568049543,0.1686088846057616,0.45,True,False,-466
438,57,64,0.12939138727075236,0.1686088846057616,0.45,True,False,-468
439,17,64,0.0715259247353508,0.1686088846057616,0.45,True,False,-470
440,24,64,0.3338305638453244,0.1686088846057616,0.45,True,False,-472
441,1,64,0.26665350146056593,0.1686088846057616,0.45,True,False,-474
442,66,64,0.2763679180869479,0.1686088846057616,0.45,True,False,-476
443,52,64,0.035827860596384944,0.1686088846057616,0.45,True,False,-478
444,4,64,0.26749569897692954,0.1686088846057616,0.45,True,False,-480
445,42,64,0.056370149726430105,0.1686088846057616,0.45,True,False,-482
446,3,64,0.23676160509493202,0.1686088846057616,0.45,False,0,-482
447,72,64,0.423619813400912,0.1686088846057616,0.45,True,False,-484
448,54,64,0.0499960665023691,0.1686088846057616,0.45,True,False,-486
449,56,64,0.13381483351988205,0.1686088846057616,0.45,True,False,-488
450,29,64,0.18510142435376284,0.1686088846057616,0.45,True,False,-490
451,16,64,0.10959695212325071,0.1686088846057616,0.455,False,0,-490
452,65,64,0.30852079892328993,0.1686088846057616,0.45,True,False,-492
453,32,64,0.29767462460489075,0.1686088846057616,0.45,True,False,-494
454,23,64,0.18098490676782394,0.1686088846057616,0.45,True,False,-496
455,73,64,0.10707656328555797,0.1686088846057616,0.45,True,False,-498
456,97,64,0.27930974640197764,0.1686088846057616,0.45,True,False,-500
457,9,64,0.08329482473280125,0.1686088846057616,0.45,True,False,-502
458,4,64,0.26749569897692954,0.1686088846057616,0.45,False,0,-502
459,45,64,0.27137112135451447,0.1686088846057616,0.45,True,False,-504
460,6,64,0.397418430055701,0.1686088846057616,0.55,True,True,-502
461,52,84,0.035827860596384944,0.17358421388349046,0.45,True,False,-504
462,95,84,0.07403668965687367,0.17358421388349046,0.55,True,True,-502
463,46,17,0.2656788034302826,0.0715259247353508,0.45,True,False,-504
464,83,17,0.1364787996343571,0.0715259247353508,0.55,True,True,-502
465,55,82,0.16580560462302538,0.2767440446436281,0.55,True,True,-500
466,4,63,0.26749569897692954,0.15584090052225436,0.55,True,True,-498
467,93,3,0.03947820664791013,0.23676160509493202,0.45,True,False,-500
468,0,3,0.5104380870682323,0.23676160509493202,0.55,True,True,-498
469,38,24,0.45291024758096854,0.3338305638453244,0.55,True,True,-496
470,77,24,0.04948206305048747,0.3338305638453244,0.45,True,False,-498
471,29,24,0.18510142435376284,0.3338305638453244,0.45,True,False,-500
472,78,24,0.17223136070860318,0.3338305638453244,0.45,True,False,-502
473,96,24,0.3387459817477528,0.3338305638453244,0.55,True,True,-500
474,88,48,0.12408063373333265,0.16859037048679992,0.45,True,False,-502
475,87,48,0.09825721243537704,0.16859037048679992,0.45,True,False,-504
476,62,48,0.17373530610406118,0.16859037048679992,0.45,True,False,-506
477,34,48,0.10983458299388069,0.16859037048679992,0.45,True,False,-508
478,70,48,0.4639247092269356,0.16859037048679992,0.55,True,True,-506
479,37,81,0.2729790163817136,0.3578827445616286,0.45,True,False,-508
480,38,81,0.45291024758096854,0.3578827445616286,0.45,True,False,-510
481,25,81,0.21207487581486856,0.3578827445616286,0.45,True,False,-512
482,88,81,0.12408063373333265,0.3578827445616286,0.45,True,False,-514
483,25,81,0.21207487581486856,0.3578827445616286,0.45,False,0,-514
484,64,81,0.1686088846057616,0.3578827445616286,0.45,True,False,-516
485,18,81,0.3676032568049543,0.3578827445616286,0.45,True,False,-518
486,97,81,0.27930974640197764,0.3578827445616286,0.45,True,False,-520
487,20,81,0.2513023537983098,0.3578827445616286,0.45,True,False,-522
488,26,81,0.1915171500802981,0.3578827445616286,0.45,True,False,-524
489,57,81,0.12939138727075236,0.3578827445616286,0.45,True,False,-526
